Pilot,Tail Number,Derived Origin,Start Latitude,Start Longitude,Derived Destination,End Latitude,End Longitu    de,Start Time,End Time,Total Duration,Total Distance,Initial Attitude Source,Device Model,Device Model Detailed,iOS Version,Battery Level,Battery State,GPS Source,Maximum Vertical Error,Minimum Vertical Error,Average Vertical Error,Maximum Horizontal Error,Minimum Horizontal Error,Average Horizontal Error,Imported From,Route Waypoints
"Ben Lauret","PHCOP","EHEH",51.457648628699204,5.377423034919408,"EHEH",51.4576416015625,5.377472400665283,1653207022000,1653211084715,4062.7152309417725,74.57301125261452,"None","iPad","iPad11,2","15.4.1",1.0,"iOS",15.928573598448835,1.0,1.458749878100928,22.666000366210938,1.0,1.2446338868882723,"iOS","LERE LECH LERS LESU LFMT LFMD LIMJ LIRJ LFKO LIEO 6500ft"
Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
1.65320782234653E9,51.451988220214844,5.376071453094482,239.82939131929467,221.7497038462275,67.20046890880418,0.4253685517075044,17.92663277284857,1.0,1.0
1.653207823346744E9,51.451759338378906,5.375738143920898,251.9685139493364,222.87969050151963,66.72295036514497,0.4253685517075044,17.92663277284857,1.0,1.0
1.653207824347083E9,51.451534271240234,5.375400066375732,265.41667347504995,223.38061280932664,66.73141056488679,0.4253685517075044,17.92663277284857,1.0,1.0
1.653207825348754E9,51.45130920410156,5.375061511993408,280.51181102362176,223.46983447548908,65.9888032165422,0.4253685517075044,17.92663277284857,1.0,1.0
1.6532078263753881E9,51.45109176635742,5.374725341796875,295.2755905511808,223.78005121832265,65.59253228810053,0.4253685517075044,17.92663277284857,1.0,1.0
1.653207827364877E9,51.450870513916016,5.374388217926025,307.41468815040054,223.69969952263938,66.08262767507583,14.046224571802785,11.466377904468024,1.0,1.0
1.653207828346586E9,51.45064926147461,5.374049663543701,317.91336580211373,223.8495986593118,65.86034139182605,14.046224571802785,11.466377904468024,1.0,1.0
1.653207829346724E9,51.45043182373047,5.373711585998535,327.0997275204793,223.9409062271489,65.7373385784177,14.046224571802785,11.466377904468024,1.0,1.0
1.6532078303816838E9,51.45021438598633,5.3733744621276855,335.9579852246859,223.5800119037905,65.67205651473722,14.046224571802785,11.466377904468024,1.0,1.0
1.653207831391331E9,51.44999313354492,5.373039722442627,344.1600849622187,223.7002271393302,65.68528273715302,14.046224571802785,11.466377904468024,1.0,1.0
